0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,6.014246056939800464e-20,-1.424567458852065247e-15,6.462348535570528710e-27
9.959733335461579129e-02,-6.664749923683687891e-03,3.553612298143447867e-02,-8.826573170458315576e-02
1.495588560314655147e-01,-3.083618323874661241e-03,6.637155256245183543e-02,-1.274758977405164584e-01
1.995588560314655036e-01,5.002297579956606344e-04,1.727057521701576837e-01,-1.306384840635904376e-01
2.491177120629593789e-01,4.052465574994264762e-03,3.522508337724396532e-01,-1.337731514850664383e-01
2.991177120629593955e-01,7.636313656864589239e-03,4.969591926458626352e-01,-1.369357378081404453e-01
3.486765680944617918e-01,1.118854947386193135e-02,5.180534487727821435e-01,-1.400704052296105617e-01
3.982354241259428718e-01,1.474078529086125453e-02,5.562534260472826730e-01,-1.432050726510857852e-01
4.482354241259428607e-01,1.832463337273157467e-02,6.702684460541847855e-01,-1.463676589741597367e-01
4.977942801573987386e-01,2.187686918975168329e-02,6.609401639201447631e-01,-5.125912014146436629e-02
5.477942801573987275e-01,2.546071727162201384e-02,6.270038529807058225e-01,4.469600559837338949e-02
5.977942801573987719e-01,2.904456535349233745e-02,5.685425420412670849e-01,1.406511313382111661e-01
6.473531361888663627e-01,3.259680117048906201e-02,4.865028758065085279e-01,2.357596701709290532e-01
6.969715034996506464e-01,3.615333845486622816e-02,3.802126387356538073e-01,3.309824819269337470e-01
7.469119922202904771e-01,2.269337780453186543e-02,3.266238660963285412e-01,3.138833210123627149e-01
7.969119922202905215e-01,9.217372666152813185e-03,2.500406359736934703e-01,2.967637784367934128e-01
8.464708482517553367e-01,-1.268313853660463578e-02,2.165538090117817838e-01,2.630299079623070191e-01
8.960297042832102710e-01,-3.458364973935774966e-02,1.589728357160506422e-01,2.551783180910115467e-01
9.460297042832103154e-01,-5.667909944441906767e-02,7.635430241525362205e-02,2.472568655260823645e-01
9.955885603146765739e-01,-7.857938475274899026e-02,-2.962916250199414472e-02,2.394061619527490248e-01
1.045588560314676618e+00,-1.006750603522385545e-01,-2.476068201387569279e-01,2.314838230898753901e-01
1.095402174223906400e+00,-1.226883182711260428e-01,-3.898603129147906188e-01,2.235912168957796542e-01
1.145147416346149694e+00,-1.446710212600610390e-01,-5.561967939551591966e-01,2.157107806536711914e-01
1.195147416346149738e+00,-1.667664709651223709e-01,-7.806304213033871120e-01,2.077893280887490035e-01
1.244706272377605005e+00,-1.886669821678756132e-01,-9.289347927821890449e-01,1.999377382174560014e-01
1.294515157064173749e+00,-1.860179158912643460e-01,-1.064979130428712839e+00,2.239885144738066602e-01
1.344265128409057652e+00,-1.872771467895200936e-01,-1.152990244922499352e+00,1.444277080057969342e-01
1.393823843994659528e+00,-1.907767152750933781e-01,-1.202936305444425091e+00,6.156559586758193758e-02
1.443823984440507857e+00,-1.936879448528715797e-01,-1.225573660116779262e+00,-1.986586574813263215e-02
1.493821037439599042e+00,-1.966269142275850479e-01,-1.229441008044339867e+00,1.346525238208748192e-03
1.543382840471961170e+00,-1.968857042691272985e-01,-1.195569791793839487e+00,-7.269462491186599873e-02
1.592941696503420212e+00,-1.971444783919775456e-01,-1.186073480062434404e+00,-1.087402339876073348e-01
1.642941696503420257e+00,-1.927088259924272517e-01,-1.134621721563215724e+00,-1.388662219710123102e-01
